add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,batch_size,epochs,seed,experiment_path,cov_value,PINAW_value
50,0.001,0.0001,0.001,-1,150,1,Experiment Path: ./logs/MEPS_19/seed_1/voronoi/softlabelbased/20241008-234339,0.88847,2.47815
50,0.001,0.0001,0.001,-1,150,1,Experiment Path: ./logs/MEPS_19/seed_1/voronoi/softlabelbased/20241008-234339,0.49747,0.36131
50,0.001,0.0001,0.001,-1,150,1,Experiment Path: ./logs/MEPS_19/seed_1/voronoi/softlabelbased/20241008-234339,0.09569,0.01458
50,0.001,0.0001,0.001,-1,150,9,Experiment Path: ./logs/MEPS_19/seed_9/voronoi/softlabelbased/20241008-234340,0.90051,2.72300
50,0.001,0.0001,0.001,-1,150,9,Experiment Path: ./logs/MEPS_19/seed_9/voronoi/softlabelbased/20241008-234340,0.47719,0.33632
50,0.001,0.0001,0.001,-1,150,9,Experiment Path: ./logs/MEPS_19/seed_9/voronoi/softlabelbased/20241008-234340,0.11027,0.01237
50,0.001,0.0001,0.001,-1,150,4,Experiment Path: ./logs/MEPS_19/seed_4/voronoi/softlabelbased/20241008-234340,0.88720,2.33342
50,0.001,0.0001,0.001,-1,150,4,Experiment Path: ./logs/MEPS_19/seed_4/voronoi/softlabelbased/20241008-234340,0.50697,0.35353
50,0.001,0.0001,0.001,-1,150,4,Experiment Path: ./logs/MEPS_19/seed_4/voronoi/softlabelbased/20241008-234340,0.09886,0.01300
50,0.001,0.0001,0.001,-1,150,2,Experiment Path: ./logs/MEPS_19/seed_2/voronoi/softlabelbased/20241008-234340,0.90748,2.34848
50,0.001,0.0001,0.001,-1,150,2,Experiment Path: ./logs/MEPS_19/seed_2/voronoi/softlabelbased/20241008-234340,0.50063,0.34583
50,0.001,0.0001,0.001,-1,150,2,Experiment Path: ./logs/MEPS_19/seed_2/voronoi/softlabelbased/20241008-234340,0.10266,0.01314
50,0.001,0.0001,0.001,-1,150,3,Experiment Path: ./logs/MEPS_19/seed_3/voronoi/softlabelbased/20241008-234339,0.89100,2.48048
50,0.001,0.0001,0.001,-1,150,3,Experiment Path: ./logs/MEPS_19/seed_3/voronoi/softlabelbased/20241008-234339,0.47148,0.29903
50,0.001,0.0001,0.001,-1,150,3,Experiment Path: ./logs/MEPS_19/seed_3/voronoi/softlabelbased/20241008-234339,0.09569,0.01095
50,0.001,0.0001,0.001,-1,150,7,Experiment Path: ./logs/MEPS_19/seed_7/voronoi/softlabelbased/20241008-234341,0.89290,2.33776
50,0.001,0.0001,0.001,-1,150,7,Experiment Path: ./logs/MEPS_19/seed_7/voronoi/softlabelbased/20241008-234341,0.48796,0.43388
