add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,batch_size,epochs,seed,experiment_path,cov_value,PINAW_value
50,0.001,0.0001,0.01,-1,150,9,Experiment Path: ./logs/Unconditional_1d_data/seed_9/voronoi/softlabelbased/20240927-174902,0.90700,0.74664
50,0.001,0.0001,0.01,-1,150,9,Experiment Path: ./logs/Unconditional_1d_data/seed_9/voronoi/softlabelbased/20240927-174902,0.49200,0.27933
50,0.001,0.0001,0.01,-1,150,9,Experiment Path: ./logs/Unconditional_1d_data/seed_9/voronoi/softlabelbased/20240927-174902,0.11100,0.05261
50,0.001,0.0001,0.01,-1,150,0,Experiment Path: ./logs/Unconditional_1d_data/seed_0/voronoi/softlabelbased/20240927-174901,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,0,Experiment Path: ./logs/Unconditional_1d_data/seed_0/voronoi/softlabelbased/20240927-174901,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,0,Experiment Path: ./logs/Unconditional_1d_data/seed_0/voronoi/softlabelbased/20240927-174901,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,5,Experiment Path: ./logs/Unconditional_1d_data/seed_5/voronoi/softlabelbased/20240927-174900,0.90650,0.81641
50,0.001,0.0001,0.01,-1,150,5,Experiment Path: ./logs/Unconditional_1d_data/seed_5/voronoi/softlabelbased/20240927-174900,0.53100,0.28467
50,0.001,0.0001,0.01,-1,150,5,Experiment Path: ./logs/Unconditional_1d_data/seed_5/voronoi/softlabelbased/20240927-174900,0.13450,0.03922
50,0.001,0.0001,0.01,-1,150,1,Experiment Path: ./logs/Unconditional_1d_data/seed_1/voronoi/softlabelbased/20240927-174857,0.91050,0.94597
50,0.001,0.0001,0.01,-1,150,1,Experiment Path: ./logs/Unconditional_1d_data/seed_1/voronoi/softlabelbased/20240927-174857,0.52200,0.22880
50,0.001,0.0001,0.01,-1,150,1,Experiment Path: ./logs/Unconditional_1d_data/seed_1/voronoi/softlabelbased/20240927-174857,0.11550,0.04216
50,0.001,0.0001,0.01,-1,150,2,Experiment Path: ./logs/Unconditional_1d_data/seed_2/voronoi/softlabelbased/20240927-174859,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,2,Experiment Path: ./logs/Unconditional_1d_data/seed_2/voronoi/softlabelbased/20240927-174859,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,2,Experiment Path: ./logs/Unconditional_1d_data/seed_2/voronoi/softlabelbased/20240927-174859,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,4,Experiment Path: ./logs/Unconditional_1d_data/seed_4/voronoi/softlabelbased/20240927-174859,0.92550,0.89799
50,0.001,0.0001,0.01,-1,150,4,Experiment Path: ./logs/Unconditional_1d_data/seed_4/voronoi/softlabelbased/20240927-174859,0.55150,0.33010
50,0.001,0.0001,0.01,-1,150,4,Experiment Path: ./logs/Unconditional_1d_data/seed_4/voronoi/softlabelbased/20240927-174859,0.13700,0.04240
50,0.001,0.0001,0.01,-1,150,8,Experiment Path: ./logs/Unconditional_1d_data/seed_8/voronoi/softlabelbased/20240927-174902,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,8,Experiment Path: ./logs/Unconditional_1d_data/seed_8/voronoi/softlabelbased/20240927-174902,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,8,Experiment Path: ./logs/Unconditional_1d_data/seed_8/voronoi/softlabelbased/20240927-174902,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,7,Experiment Path: ./logs/Unconditional_1d_data/seed_7/voronoi/softlabelbased/20240927-174903,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,7,Experiment Path: ./logs/Unconditional_1d_data/seed_7/voronoi/softlabelbased/20240927-174903,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,7,Experiment Path: ./logs/Unconditional_1d_data/seed_7/voronoi/softlabelbased/20240927-174903,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,6,Experiment Path: ./logs/Unconditional_1d_data/seed_6/voronoi/softlabelbased/20240927-174857,0.93100,0.94048
50,0.001,0.0001,0.01,-1,150,6,Experiment Path: ./logs/Unconditional_1d_data/seed_6/voronoi/softlabelbased/20240927-174857,0.53550,0.29518
50,0.001,0.0001,0.01,-1,150,6,Experiment Path: ./logs/Unconditional_1d_data/seed_6/voronoi/softlabelbased/20240927-174857,0.10800,0.03718
50,0.001,0.0001,0.01,-1,150,3,Experiment Path: ./logs/Unconditional_1d_data/seed_3/voronoi/softlabelbased/20240927-174859,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,3,Experiment Path: ./logs/Unconditional_1d_data/seed_3/voronoi/softlabelbased/20240927-174859,0.00000,0.00000
50,0.001,0.0001,0.01,-1,150,3,Experiment Path: ./logs/Unconditional_1d_data/seed_3/voronoi/softlabelbased/20240927-174859,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,3,Experiment Path: ./logs/Unconditional_1d_data/seed_3/voronoi/softlabelbased/20240927-174902,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,3,Experiment Path: ./logs/Unconditional_1d_data/seed_3/voronoi/softlabelbased/20240927-174902,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,3,Experiment Path: ./logs/Unconditional_1d_data/seed_3/voronoi/softlabelbased/20240927-174902,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,1,Experiment Path: ./logs/Unconditional_1d_data/seed_1/voronoi/softlabelbased/20240927-174856,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,1,Experiment Path: ./logs/Unconditional_1d_data/seed_1/voronoi/softlabelbased/20240927-174856,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,1,Experiment Path: ./logs/Unconditional_1d_data/seed_1/voronoi/softlabelbased/20240927-174856,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,0,Experiment Path: ./logs/Unconditional_1d_data/seed_0/voronoi/softlabelbased/20240927-174857,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,0,Experiment Path: ./logs/Unconditional_1d_data/seed_0/voronoi/softlabelbased/20240927-174857,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,0,Experiment Path: ./logs/Unconditional_1d_data/seed_0/voronoi/softlabelbased/20240927-174857,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,2,Experiment Path: ./logs/Unconditional_1d_data/seed_2/voronoi/softlabelbased/20240927-174855,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,2,Experiment Path: ./logs/Unconditional_1d_data/seed_2/voronoi/softlabelbased/20240927-174855,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,2,Experiment Path: ./logs/Unconditional_1d_data/seed_2/voronoi/softlabelbased/20240927-174855,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,5,Experiment Path: ./logs/Unconditional_1d_data/seed_5/voronoi/softlabelbased/20240927-174856,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,5,Experiment Path: ./logs/Unconditional_1d_data/seed_5/voronoi/softlabelbased/20240927-174856,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,5,Experiment Path: ./logs/Unconditional_1d_data/seed_5/voronoi/softlabelbased/20240927-174856,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,4,Experiment Path: ./logs/Unconditional_1d_data/seed_4/voronoi/softlabelbased/20240927-174900,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,4,Experiment Path: ./logs/Unconditional_1d_data/seed_4/voronoi/softlabelbased/20240927-174900,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,4,Experiment Path: ./logs/Unconditional_1d_data/seed_4/voronoi/softlabelbased/20240927-174900,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,8,Experiment Path: ./logs/Unconditional_1d_data/seed_8/voronoi/softlabelbased/20240927-175012,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,8,Experiment Path: ./logs/Unconditional_1d_data/seed_8/voronoi/softlabelbased/20240927-175012,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,8,Experiment Path: ./logs/Unconditional_1d_data/seed_8/voronoi/softlabelbased/20240927-175012,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,9,Experiment Path: ./logs/Unconditional_1d_data/seed_9/voronoi/softlabelbased/20240927-175014,0.91900,0.68242
50,0.001,0.0001,0.01,-1,300,9,Experiment Path: ./logs/Unconditional_1d_data/seed_9/voronoi/softlabelbased/20240927-175014,0.50100,0.23605
50,0.001,0.0001,0.01,-1,300,9,Experiment Path: ./logs/Unconditional_1d_data/seed_9/voronoi/softlabelbased/20240927-175014,0.10150,0.04146
50,0.001,0.0001,0.01,-1,300,6,Experiment Path: ./logs/Unconditional_1d_data/seed_6/voronoi/softlabelbased/20240927-175009,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,6,Experiment Path: ./logs/Unconditional_1d_data/seed_6/voronoi/softlabelbased/20240927-175009,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,6,Experiment Path: ./logs/Unconditional_1d_data/seed_6/voronoi/softlabelbased/20240927-175009,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,7,Experiment Path: ./logs/Unconditional_1d_data/seed_7/voronoi/softlabelbased/20240927-175013,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,7,Experiment Path: ./logs/Unconditional_1d_data/seed_7/voronoi/softlabelbased/20240927-175013,0.00000,0.00000
50,0.001,0.0001,0.01,-1,300,7,Experiment Path: ./logs/Unconditional_1d_data/seed_7/voronoi/softlabelbased/20240927-175013,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,3,Experiment Path: ./logs/Unconditional_1d_data/seed_3/voronoi/softlabelbased/20240927-175026,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,3,Experiment Path: ./logs/Unconditional_1d_data/seed_3/voronoi/softlabelbased/20240927-175026,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,3,Experiment Path: ./logs/Unconditional_1d_data/seed_3/voronoi/softlabelbased/20240927-175026,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,2,Experiment Path: ./logs/Unconditional_1d_data/seed_2/voronoi/softlabelbased/20240927-175024,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,2,Experiment Path: ./logs/Unconditional_1d_data/seed_2/voronoi/softlabelbased/20240927-175024,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,2,Experiment Path: ./logs/Unconditional_1d_data/seed_2/voronoi/softlabelbased/20240927-175024,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,7,Experiment Path: ./logs/Unconditional_1d_data/seed_7/voronoi/softlabelbased/20240927-175057,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,7,Experiment Path: ./logs/Unconditional_1d_data/seed_7/voronoi/softlabelbased/20240927-175057,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,7,Experiment Path: ./logs/Unconditional_1d_data/seed_7/voronoi/softlabelbased/20240927-175057,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,4,Experiment Path: ./logs/Unconditional_1d_data/seed_4/voronoi/softlabelbased/20240927-175028,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,4,Experiment Path: ./logs/Unconditional_1d_data/seed_4/voronoi/softlabelbased/20240927-175028,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,4,Experiment Path: ./logs/Unconditional_1d_data/seed_4/voronoi/softlabelbased/20240927-175028,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,0,Experiment Path: ./logs/Unconditional_1d_data/seed_0/voronoi/softlabelbased/20240927-175020,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,0,Experiment Path: ./logs/Unconditional_1d_data/seed_0/voronoi/softlabelbased/20240927-175020,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,0,Experiment Path: ./logs/Unconditional_1d_data/seed_0/voronoi/softlabelbased/20240927-175020,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,6,Experiment Path: ./logs/Unconditional_1d_data/seed_6/voronoi/softlabelbased/20240927-175047,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,6,Experiment Path: ./logs/Unconditional_1d_data/seed_6/voronoi/softlabelbased/20240927-175047,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,6,Experiment Path: ./logs/Unconditional_1d_data/seed_6/voronoi/softlabelbased/20240927-175047,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,5,Experiment Path: ./logs/Unconditional_1d_data/seed_5/voronoi/softlabelbased/20240927-175026,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,5,Experiment Path: ./logs/Unconditional_1d_data/seed_5/voronoi/softlabelbased/20240927-175026,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,5,Experiment Path: ./logs/Unconditional_1d_data/seed_5/voronoi/softlabelbased/20240927-175026,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,1,Experiment Path: ./logs/Unconditional_1d_data/seed_1/voronoi/softlabelbased/20240927-175019,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,1,Experiment Path: ./logs/Unconditional_1d_data/seed_1/voronoi/softlabelbased/20240927-175019,0.00000,0.00000
50,0.001,0.0001,0.01,-1,500,1,Experiment Path: ./logs/Unconditional_1d_data/seed_1/voronoi/softlabelbased/20240927-175019,0.00000,0.00000
50,0.001,0.0001,0.01,256,150,0,Experiment Path: ./logs/Unconditional_1d_data/seed_0/voronoi/softlabelbased/20240927-175100,0.00000,0.00000
50,0.001,0.0001,0.01,256,150,0,Experiment Path: ./logs/Unconditional_1d_data/seed_0/voronoi/softlabelbased/20240927-175100,0.00000,0.00000
50,0.001,0.0001,0.01,256,150,0,Experiment Path: ./logs/Unconditional_1d_data/seed_0/voronoi/softlabelbased/20240927-175100,0.00000,0.00000
50,0.001,0.0001,0.01,256,150,1,Experiment Path: ./logs/Unconditional_1d_data/seed_1/voronoi/softlabelbased/20240927-175103,0.00000,0.00000
50,0.001,0.0001,0.01,256,150,1,Experiment Path: ./logs/Unconditional_1d_data/seed_1/voronoi/softlabelbased/20240927-175103,0.00000,0.00000
