add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,batch_size,epochs,seed,experiment_path,cov_value,PINAW_value
99999,0.001,0.0001,0.1,-1,150,1,Experiment Path: ./logs/MEPS_19/seed_1/voronoi/softlabelbased/20241028-111856,0.91191,1.09218
99999,0.001,0.0001,0.1,-1,150,1,Experiment Path: ./logs/MEPS_19/seed_1/voronoi/softlabelbased/20241028-111856,0.52915,0.52649
99999,0.001,0.0001,0.1,-1,150,1,Experiment Path: ./logs/MEPS_19/seed_1/voronoi/softlabelbased/20241028-111856,0.10139,0.11961
99999,0.001,0.0001,0.1,-1,150,2,Experiment Path: ./logs/MEPS_19/seed_2/voronoi/softlabelbased/20241028-111856,0.90114,1.00669
99999,0.001,0.0001,0.1,-1,150,2,Experiment Path: ./logs/MEPS_19/seed_2/voronoi/softlabelbased/20241028-111856,0.49430,0.50318
99999,0.001,0.0001,0.1,-1,150,2,Experiment Path: ./logs/MEPS_19/seed_2/voronoi/softlabelbased/20241028-111856,0.08935,0.11466
99999,0.001,0.0001,0.1,-1,150,0,Experiment Path: ./logs/MEPS_19/seed_0/voronoi/softlabelbased/20241028-111856,0.90114,1.01455
99999,0.001,0.0001,0.1,-1,150,0,Experiment Path: ./logs/MEPS_19/seed_0/voronoi/softlabelbased/20241028-111856,0.50697,0.50349
99999,0.001,0.0001,0.1,-1,150,0,Experiment Path: ./logs/MEPS_19/seed_0/voronoi/softlabelbased/20241028-111856,0.09759,0.11183
99999,0.001,0.0001,0.1,-1,150,3,Experiment Path: ./logs/MEPS_19/seed_3/voronoi/softlabelbased/20241028-111856,0.89987,1.00747
99999,0.001,0.0001,0.1,-1,150,3,Experiment Path: ./logs/MEPS_19/seed_3/voronoi/softlabelbased/20241028-111856,0.51394,0.52160
99999,0.001,0.0001,0.1,-1,150,3,Experiment Path: ./logs/MEPS_19/seed_3/voronoi/softlabelbased/20241028-111856,0.09189,0.10787
99999,0.001,0.0001,0.1,-1,150,5,Experiment Path: ./logs/MEPS_19/seed_5/voronoi/softlabelbased/20241028-111914,0.89987,1.00312
99999,0.001,0.0001,0.1,-1,150,5,Experiment Path: ./logs/MEPS_19/seed_5/voronoi/softlabelbased/20241028-111914,0.49176,0.50107
99999,0.001,0.0001,0.1,-1,150,5,Experiment Path: ./logs/MEPS_19/seed_5/voronoi/softlabelbased/20241028-111914,0.10710,0.11805
99999,0.001,0.0001,0.1,-1,150,4,Experiment Path: ./logs/MEPS_19/seed_4/voronoi/softlabelbased/20241028-111914,0.87769,1.03583
