add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,batch_size,epochs,seed,experiment_path,cov_value,PINAW_value
99999,0.001,0.0001,0.1,-1,150,3,Experiment Path: ./logs/MEPS_20/seed_3/voronoi/softlabelbased/20241028-112336,0.90878,1.01807
99999,0.001,0.0001,0.1,-1,150,3,Experiment Path: ./logs/MEPS_20/seed_3/voronoi/softlabelbased/20241028-112336,0.52338,0.47597
99999,0.001,0.0001,0.1,-1,150,3,Experiment Path: ./logs/MEPS_20/seed_3/voronoi/softlabelbased/20241028-112336,0.10034,0.10763
99999,0.001,0.0001,0.1,-1,150,1,Experiment Path: ./logs/MEPS_20/seed_1/voronoi/softlabelbased/20241028-112336,0.88312,0.99839
99999,0.001,0.0001,0.1,-1,150,1,Experiment Path: ./logs/MEPS_20/seed_1/voronoi/softlabelbased/20241028-112336,0.49430,0.48473
99999,0.001,0.0001,0.1,-1,150,1,Experiment Path: ./logs/MEPS_20/seed_1/voronoi/softlabelbased/20241028-112336,0.09464,0.11389
99999,0.001,0.0001,0.1,-1,150,0,Experiment Path: ./logs/MEPS_20/seed_0/voronoi/softlabelbased/20241028-112336,0.91790,0.96550
99999,0.001,0.0001,0.1,-1,150,0,Experiment Path: ./logs/MEPS_20/seed_0/voronoi/softlabelbased/20241028-112336,0.53250,0.45355
99999,0.001,0.0001,0.1,-1,150,0,Experiment Path: ./logs/MEPS_20/seed_0/voronoi/softlabelbased/20241028-112336,0.11003,0.11261
99999,0.001,0.0001,0.1,-1,150,2,Experiment Path: ./logs/MEPS_20/seed_2/voronoi/softlabelbased/20241028-112336,0.89453,1.12053
99999,0.001,0.0001,0.1,-1,150,2,Experiment Path: ./logs/MEPS_20/seed_2/voronoi/softlabelbased/20241028-112336,0.50570,0.51296
99999,0.001,0.0001,0.1,-1,150,2,Experiment Path: ./logs/MEPS_20/seed_2/voronoi/softlabelbased/20241028-112336,0.08039,0.10450
99999,0.001,0.0001,0.1,-1,150,5,Experiment Path: ./logs/MEPS_20/seed_5/voronoi/softlabelbased/20241028-112356,0.89339,1.00786
99999,0.001,0.0001,0.1,-1,150,5,Experiment Path: ./logs/MEPS_20/seed_5/voronoi/softlabelbased/20241028-112356,0.47891,0.45909
99999,0.001,0.0001,0.1,-1,150,5,Experiment Path: ./logs/MEPS_20/seed_5/voronoi/softlabelbased/20241028-112356,0.10034,0.12172
99999,0.001,0.0001,0.1,-1,150,6,Experiment Path: ./logs/MEPS_20/seed_6/voronoi/softlabelbased/20241028-112356,0.89795,1.10073
99999,0.001,0.0001,0.1,-1,150,6,Experiment Path: ./logs/MEPS_20/seed_6/voronoi/softlabelbased/20241028-112356,0.52452,0.51666
99999,0.001,0.0001,0.1,-1,150,6,Experiment Path: ./logs/MEPS_20/seed_6/voronoi/softlabelbased/20241028-112356,0.11174,0.12749
99999,0.001,0.0001,0.1,-1,150,7,Experiment Path: ./logs/MEPS_20/seed_7/voronoi/softlabelbased/20241028-112356,0.89453,0.99995
