add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,batch_size,epochs,seed,experiment_path,cov_value,PINAW_value
99999999,0.001,0.0001,0.1,-1,250,0,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_0/voronoi/softlabelbased/20241031-111100,0.90695,3.83188
99999999,0.001,0.0001,0.1,-1,250,0,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_0/voronoi/softlabelbased/20241031-111100,0.49371,1.04275
99999999,0.001,0.0001,0.1,-1,250,0,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_0/voronoi/softlabelbased/20241031-111100,0.10993,0.14013
99999999,0.001,0.0001,0.1,-1,250,1,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_1/voronoi/softlabelbased/20241031-111100,0.89172,3.58368
99999999,0.001,0.0001,0.1,-1,250,1,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_1/voronoi/softlabelbased/20241031-111100,0.50199,1.03860
99999999,0.001,0.0001,0.1,-1,250,1,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_1/voronoi/softlabelbased/20241031-111100,0.10166,0.13527
99999999,0.001,0.0001,0.1,-1,250,4,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_4/voronoi/softlabelbased/20241031-111121,0.89106,3.53349
99999999,0.001,0.0001,0.1,-1,250,4,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_4/voronoi/softlabelbased/20241031-111121,0.49172,1.01907
99999999,0.001,0.0001,0.1,-1,250,4,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_4/voronoi/softlabelbased/20241031-111121,0.09801,0.11960
99999999,0.001,0.0001,0.1,-1,250,2,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_2/voronoi/softlabelbased/20241031-111119,0.90728,3.79365
99999999,0.001,0.0001,0.1,-1,250,2,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_2/voronoi/softlabelbased/20241031-111119,0.49305,1.04267
99999999,0.001,0.0001,0.1,-1,250,2,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_2/voronoi/softlabelbased/20241031-111119,0.10331,0.13115
99999999,0.001,0.0001,0.1,-1,250,5,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_5/voronoi/softlabelbased/20241031-111133,0.90464,3.75504
99999999,0.001,0.0001,0.1,-1,250,5,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_5/voronoi/softlabelbased/20241031-111133,0.51589,1.09961
99999999,0.001,0.0001,0.1,-1,250,5,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_5/voronoi/softlabelbased/20241031-111133,0.10000,0.13756
