add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,batch_size,epochs,seed,experiment_path,cov_value,PINAW_value
120,0.001,0.0001,0.1,-1,250,2,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_2/voronoi/softlabelbased/20241031-032633,0.90795,3.71226
120,0.001,0.0001,0.1,-1,250,2,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_2/voronoi/softlabelbased/20241031-032633,0.49437,1.05438
120,0.001,0.0001,0.1,-1,250,2,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_2/voronoi/softlabelbased/20241031-032633,0.10629,0.14963
120,0.001,0.0001,0.1,-1,250,3,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_3/voronoi/softlabelbased/20241031-032634,0.89106,3.67469
120,0.001,0.0001,0.1,-1,250,3,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_3/voronoi/softlabelbased/20241031-032634,0.48146,1.04765
120,0.001,0.0001,0.1,-1,250,3,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_3/voronoi/softlabelbased/20241031-032634,0.09570,0.15097
120,0.001,0.0001,0.1,-1,250,1,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_1/voronoi/softlabelbased/20241031-032631,0.89768,3.60514
120,0.001,0.0001,0.1,-1,250,1,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_1/voronoi/softlabelbased/20241031-032631,0.49669,1.05817
120,0.001,0.0001,0.1,-1,250,1,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_1/voronoi/softlabelbased/20241031-032631,0.09702,0.13790
120,0.001,0.0001,0.1,-1,250,0,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_0/voronoi/softlabelbased/20241031-032630,0.90232,3.74303
120,0.001,0.0001,0.1,-1,250,0,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_0/voronoi/softlabelbased/20241031-032630,0.50927,1.08263
120,0.001,0.0001,0.1,-1,250,0,Experiment Path: ./logs/Unconditional_2d_data_outlier_100/seed_0/voronoi/softlabelbased/20241031-032630,0.09735,0.14442
