add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,batch_size,epochs,seed,experiment_path,cov_value,PINAW_value
99999,0.001,0.0001,0.1,-1,150,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241029-000953,0.88697,0.90035
99999,0.001,0.0001,0.1,-1,150,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241029-000953,0.49617,0.32551
99999,0.001,0.0001,0.1,-1,150,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241029-000953,0.10281,0.07365
99999,0.001,0.0001,0.1,-1,150,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241029-000953,0.88250,0.72427
99999,0.001,0.0001,0.1,-1,150,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241029-000953,0.48212,0.29876
99999,0.001,0.0001,0.1,-1,150,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241029-000953,0.09132,0.06964
99999,0.001,0.0001,0.1,-1,150,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241029-000953,0.90549,0.84166
99999,0.001,0.0001,0.1,-1,150,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241029-000953,0.47573,0.30051
99999,0.001,0.0001,0.1,-1,150,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241029-000953,0.08110,0.05800
99999,0.001,0.0001,0.1,-1,150,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241029-000953,0.89144,0.76407
99999,0.001,0.0001,0.1,-1,150,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241029-000953,0.50383,0.31140
99999,0.001,0.0001,0.1,-1,150,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241029-000953,0.10281,0.06965
99999,0.001,0.0001,0.1,-1,150,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241029-001012,0.91954,0.86599
99999,0.001,0.0001,0.1,-1,150,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241029-001012,0.51596,0.32674
99999,0.001,0.0001,0.1,-1,150,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241029-001012,0.10026,0.07552
99999,0.001,0.0001,0.1,-1,150,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241029-001013,0.89847,0.68728
99999,0.001,0.0001,0.1,-1,150,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241029-001013,0.52554,0.27424
99999,0.001,0.0001,0.1,-1,150,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241029-001013,0.11686,0.07038
99999,0.001,0.0001,0.1,-1,150,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241029-001013,0.91635,0.77983
99999,0.001,0.0001,0.1,-1,150,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241029-001013,0.52299,0.27040
99999,0.001,0.0001,0.1,-1,150,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241029-001013,0.10664,0.06754
99999,0.001,0.0001,0.1,-1,150,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241029-001013,0.90230,0.94093
99999,0.001,0.0001,0.1,-1,150,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241029-001013,0.47765,0.30544
99999,0.001,0.0001,0.1,-1,150,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241029-001013,0.11047,0.07136
