add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,batch_size,epochs,seed,experiment_path,cov_value,PINAW_value
99999999,0.001,0.0001,0.1,-1,250,0,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_0/voronoi/softlabelbased/20241031-144454,0.90594,3.39199
99999999,0.001,0.0001,0.1,-1,250,0,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_0/voronoi/softlabelbased/20241031-144454,0.51344,0.96665
99999999,0.001,0.0001,0.1,-1,250,0,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_0/voronoi/softlabelbased/20241031-144454,0.10250,0.11363
99999999,0.001,0.0001,0.1,-1,250,1,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_1/voronoi/softlabelbased/20241031-144507,0.90062,3.39563
99999999,0.001,0.0001,0.1,-1,250,1,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_1/voronoi/softlabelbased/20241031-144507,0.49219,0.95846
99999999,0.001,0.0001,0.1,-1,250,1,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_1/voronoi/softlabelbased/20241031-144507,0.09781,0.12516
99999999,0.001,0.0001,0.1,-1,250,2,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_2/voronoi/softlabelbased/20241031-144518,0.90812,3.44375
99999999,0.001,0.0001,0.1,-1,250,2,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_2/voronoi/softlabelbased/20241031-144518,0.53094,1.01852
99999999,0.001,0.0001,0.1,-1,250,2,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_2/voronoi/softlabelbased/20241031-144518,0.11406,0.12668
99999999,0.001,0.0001,0.1,-1,250,5,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_5/voronoi/softlabelbased/20241031-144527,0.92031,3.52367
99999999,0.001,0.0001,0.1,-1,250,5,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_5/voronoi/softlabelbased/20241031-144527,0.51313,0.99773
99999999,0.001,0.0001,0.1,-1,250,5,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_5/voronoi/softlabelbased/20241031-144527,0.10406,0.12721
99999999,0.001,0.0001,0.1,-1,250,3,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_3/voronoi/softlabelbased/20241031-144523,0.88969,3.26381
99999999,0.001,0.0001,0.1,-1,250,3,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_3/voronoi/softlabelbased/20241031-144523,0.49375,0.93650
99999999,0.001,0.0001,0.1,-1,250,3,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_3/voronoi/softlabelbased/20241031-144523,0.09812,0.12515
99999999,0.001,0.0001,0.1,-1,250,4,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_4/voronoi/softlabelbased/20241031-144525,0.89469,3.29019
99999999,0.001,0.0001,0.1,-1,250,4,Experiment Path: ./logs/Unconditional_2d_data_outlier_1000/seed_4/voronoi/softlabelbased/20241031-144525,0.49781,0.94109
